,Unnamed: 0.2,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity.1,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
0,0,c57b8203-8970-3cc9-a171-6830625b99d6,-23.4432624,21.220654,1.0,"(21.220654, -23.4432624)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.4035412064397042e-15,0.5504260063171387,0.5504258871078491,11.0,22.73162094452084,0.290192926045016,0.2495980707395498,0.0,0.0,0.0,0.0,0.460209003215434,0.0,0.0,0.0,0.0,0.5397909967845659,6.956505309286875e-06,0.0328787714242935,42059.18312538709,0.0029873055151379,0.3408333336313565,0.1558333368351061,0.4233333333333333,15.083333333333334,13.083333333333334,72321,31103,42,1,1,79477.2261488181,139400,13488,319,1,1,129425.81766592192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,439.83,161.45,82.9
1,1,9d80179f-62ab-31b5-a44d-c38d0c725047,-21.887355,27.7598343,1.0,"(27.7598343, -21.887355)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.0527483431829344e-14,5.485939025878906,5.485938549041748,2.0,30.15983562304987,0.1638739946380697,0.3229445933869526,0.0401027703306523,0.0,0.0,0.0,0.042281054512958,0.1435991957104557,0.282171581769437,0.0,0.0,0.5269213583556747,0.0006159735801721,0.3423661887645721,1295.178099671638,1.0092548057216293,4.238333284854889,0.6566666637857755,0.3503703703703704,14.166666666666666,12.75,30662,12637,29,1,1,4246.34431555501,1946,874,34,1,1,2154.6760605294257,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.77,0.35,0.32
2,2,ee588b76-4a2f-3a57-af8a-2532fbddb2f7,-20.4911266,27.0419292,1.0,"(27.0419292, -20.4911266)",7,2.25,0,0,0,0,0,0.0,0.5,0,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0,4.263256414560601e-14,4.543508052825928,4.5435075759887695,2.0,27.72148407683621,0.0866411353908538,0.3072764136066682,0.1051588195539535,0.0001802207704437,0.0138319441315611,0.0,0.022707817075918,0.1904482991664789,0.2726740256814597,0.0,0.0,0.5130885334534805,0.0027871837625761,0.3277029395103454,65.20508540539987,4.948222970062489,8.535000011324883,1.429166667163372,0.1661333333333333,14.5,13.416666666666666,57250,3311,33,1,1,5483.089028023908,3659,728,28,3,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,89.21,0.99,0.3
3,3,7243c1e3-4071-3feb-9763-79535cf24d80,-25.3129467,25.2705668,0.0,"(25.2705668, -25.3129467)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.4147695360912217e-12,14.847415924072266,14.847412109375,2.0,23.324291586312693,0.1180442374854481,0.3871168024835079,0.0335273573923166,0.0,0.0082266201008925,0.0,0.2160651920838183,0.2370197904540163,0.0,0.0,0.0,0.5469150174621653,0.001460339259102,0.2582179605960846,58.89396349341289,0.291310843920486,2.440833300352097,0.4516666703857481,0.3074666666666666,14.25,12.833333333333334,52323,7310,17,1,1,32094.7218334074,62353,54443,14,17,2,20970.38563434292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.94,1.8,6.12
4,4,f2deb7e0-8a10-3849-b3a5-66eb56ef868b,-21.9980295,28.4261398,1.0,"(28.4261398, -21.9980295)",10,1.8144,0,0,0,0,0,0.0,0.0,0,0.0,0.72,0.0,0.0,0.28,0,0,0.0,0,1.1842378929335004e-13,5.4859395027160645,5.485938549041748,2.0,25.815202357656847,0.1318975955717004,0.2689846047396644,0.1239404947240961,0.0,0.0,0.0,0.1147725307040304,0.2181283514962809,0.1422764227642276,0.0,0.0,0.524822695035461,0.0284997953501205,0.2378211468458175,952.524207911232,0.7747372256077493,3.215000033378601,0.3283333275467157,0.2998328189300411,14.916666666666666,13.25,26777,6415,33,2,1,2894.238152831773,17818,12821,12,2,1,2322.2240612004507,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.87,2.6,1.38
5,5,88222cdc-6e83-3747-90c7-e0099fb18880,-21.1643644,27.519257,1.0,"(27.519257, -21.1643644)",13,1.0399999999999998,0,0,0,0,0,0.0,0.0,0,0.0,0.1333333333333333,0.0,0.0,0.8666666666666667,0,0,0.0,0,9.198247650523246e-09,1249.3355712890625,1249.3353271484375,13.0,29.093955085382287,0.1307945751283426,0.2553061068117385,0.0909891962301739,0.0,0.0501111025975021,0.0,0.0061681097233928,0.0479273618879779,0.4155620258983986,0.0031415217224733,0.0,0.5272009807677572,0.0071640703638193,0.6905553936958313,1041.0288653026034,139.76739564298967,47.34083318710327,2.182499974966049,0.2451774691358024,14.666666666666666,13.25,8417,1020,35,1,1,253.00420158635828,9361,3039,39,9,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.63,0.17,0.65
6,6,5caa76d6-1c05-372e-9ca2-2577991191c3,-24.1357145,21.2575537,1.0,"(21.2575537, -24.1357145)",7,1.6416000000000002,0,0,0,0,0,0.0,0.76,0,0.0,0.24,0.0,0.0,0.0,0,0,0.0,0,8.635067969306771e-16,0.5504260063171387,0.5504258871078491,11.0,23.490156404823388,0.3823694553621561,0.1600224592925322,0.0,0.0,0.0,0.0,0.4576080853453116,0.0,0.0,0.0,0.0,0.5423919146546884,4.285769033990601e-06,0.0259612333029508,58983.92778944514,0.0023613361797665,0.362500000745058,0.1658333335071802,0.4358924897119341,15.0,13.166666666666666,72321,31103,42,1,1,108279.46615860592,139400,13488,319,1,1,75234.82717341784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,462.5,163.47,54.86
7,7,f92b84c2-f232-30da-9047-25f0fa8c43ab,-22.4253698,26.7434198,0.0,"(26.7434198, -22.4253698)",13,0.2430555555555556,0,0,0,0,0,0.0,0.0,0,0.0,0.0277777777777777,0.0,0.0,0.9722222222222222,0,0,0.0,0,2.2105774001425334e-13,5.427536010742188,5.427534103393555,13.0,34.08197956953324,0.1808348065801696,0.3415036107032631,0.0355077457825188,0.0,0.0066820483624486,0.0,0.000299643424325,0.0525874209690468,0.3671231234830551,0.0,0.0,0.5645282114284002,0.006877107384344,0.5711624026298523,36.78151348000393,7.802053986033886,11.025833288828531,2.1858333349227905,0.4349074074074073,14.75,12.916666666666666,52295,29773,37,1,1,0.0,2056,2152,55,4,1,503.988008776214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,37.71,0.64,0.08
8,8,0c72e19b-7cea-327c-9f70-c689235e5c3f,-25.634477800000003,25.5409035,0.0,"(25.5409035, -25.634477800000003)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,25.91707429083625,74.56101989746094,56.14151382446289,11.0,18.97931833678568,0.015131793036121,0.3688577936869509,0.1602668402212821,0.0,0.0035795639440286,0.0,0.4521640091116173,0.0,0.0,0.0,0.0,0.5478359908883826,0.0034163337217195,0.3210106492042541,115.95009373687208,0.0218005555299297,0.7624999930461248,0.22916666790843,0.1701851851851852,14.166666666666666,13.333333333333334,30483,7462,26,1,1,8193.516763375768,42240,20504,35,1,1,9528.573083293772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.42,4.08,1.69
9,9,c5ca9628-8561-32f7-b977-5edc690fa906,-24.6599755,24.8016189,1.0,"(24.8016189, -24.6599755)",10,2.0736000000000003,0,0,0,0,0,0.0,0.36,0,0.0,0.64,0.0,0.0,0.0,0,0,0.0,0,3.5088530160992604e-15,1.055838942527771,1.0558388233184814,2.0,27.51097981231215,0.0906473669478987,0.4206485665160542,0.0408652884961413,0.0,0.0,0.0,0.0261505857891159,0.2153224839057939,0.2063657083449958,0.0,0.0,0.5521612219600943,0.0032510876622881,0.1868586540222168,1.916287948285097,0.731484593279192,3.744166652361552,0.4091666663686434,0.2766846707818929,14.75,13.166666666666666,30023,2486,28,1,1,9833.261462404842,3742,6399,102,2,2,657.8703753746023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,101.67,3.8,0.41
10,10,29a5329e-47ae-3721-82e5-c805debec157,-24.2363018,25.675134,0.0,"(25.675134, -24.2363018)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,4.446418542000982e-12,34.205406188964844,34.20539855957031,11.0,18.89741111380777,0.0383610839046686,0.3749591903362716,0.1581782566111655,0.0,0.0079986940907606,0.0,0.4205027750571335,0.0,0.0,0.0,0.0,0.5794972249428665,8.124432724396996e-05,0.2359284609556198,400.6369736376219,0.01600802627702,0.6374999980131785,0.1924999989569187,0.3109333333333333,13.333333333333334,12.0,39833,26621,30,1,1,27000.478242499164,576,710,86,1,1,20584.915302490408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.35,18.01,11.23
11,11,48612667-5130-3a39-bab3-014fc609d33d,-23.8668721,23.67348,1.0,"(23.67348, -23.8668721)",7,0.5599999999999998,0,0,0,0,0,0.0,0.9333333333333332,0,0.0,0.066666667,0.0,0.0,0.0,0,0,0.0,0,2.8421709430404014e-14,2.2604596614837646,2.260458946228028,11.0,21.20127113102521,0.1337099811676083,0.3919491525423729,0.0169491525423728,0.0,0.0,0.0,0.457391713747646,0.0,0.0,0.0,0.0,0.542608286252354,0.0001022753517281,0.1013867110013961,30651.2230787375,0.0780350576855375,1.1716666917006175,0.1491666634877522,0.2323148148148148,13.333333333333334,12.25,3392,1567,45,1,1,47367.13850005122,5721,6905,47,1,1,63764.43812564177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,228.62,67.08,58.54
12,12,fb111718-ceca-351c-90bf-50386841d2d7,-23.6728,25.306330300000003,0.0,"(25.306330300000003, -23.6728)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.748904781577029e-12,34.205406188964844,34.20539855957031,2.0,19.946028584434888,0.0631133671742808,0.4458544839255499,0.0636209813874788,0.0,0.0,0.0,0.4274111675126903,0.0,0.0,0.0,0.0,0.5725888324873096,7.65291238393226e-06,0.2054415643215179,23855.163705044783,0.0072618571299907,0.5275000035762787,0.150000000372529,0.2662037037037036,13.25,11.75,434,430,31,1,1,69357.87397628745,31835,44234,15,2,1,66659.01575822524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,108.75,55.42,55.42
13,13,fa94f88d-4ce3-31cc-b87c-50df0c3f319e,-20.603234,27.395432300000003,0.0,"(27.395432300000003, -20.603234)",10,1.2096,0,0,0,0,0,0.0,0.16,0,0.0,0.84,0.0,0.0,0.0,0,0,0.0,0,7.635264163031998e-13,13.695773124694824,13.695770263671877,11.0,19.45994123650172,0.0417610062893081,0.3373584905660377,0.1270440251572327,0.0,0.010566037735849,0.0,0.4832704402515723,0.0,0.0,0.0,0.0,0.5167295597484277,0.0076638543300651,0.3237381279468536,4655.227329376878,0.0246770127104791,0.9266666571299236,0.2999999982615312,0.3682666666666667,14.333333333333334,12.583333333333334,3162,281,78,1,1,24696.686920420863,2648,463,47,7,3,5064.869974051828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.33,5.45,3.92
14,14,e26e3d67-38e3-39e9-bfe0-0f4218fb3674,-24.6251365,25.9058048,0.0,"(25.9058048, -24.6251365)",13,0.2430555555555556,0,0,0,0,0,0.0,0.0,0,0.0,0.0277777777777777,0.0,0.0,0.9722222222222222,0,0,0.0,0,3.0397334032588525e-10,215.4480438232422,215.447998046875,13.0,36.22169518699277,0.3454843157531885,0.1208204067562909,0.0188728024819027,0.0001723543605653,0.0234401930368838,0.0,0.0,0.0057164196254165,0.4726818338503964,0.0,0.0,0.5087900723888314,0.0014560463173335,0.7854698896408081,750.3202545267238,39.07458155550084,38.01500002543131,14.348333438237509,0.3275925925925926,14.5,12.833333333333334,131523,24676,14,4,2,233.67891645338383,2336,1166,123,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.17,0.1,0.15
15,15,a0514eed-2cb4-3c2c-9161-c127572216cd,-21.452409,27.9457233,0.0,"(27.9457233, -21.452409)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.2126596023639042e-12,13.695773124694824,13.69576930999756,11.0,19.572600931373845,0.0665918443696221,0.3486719042274598,0.1429105873550318,0.0,0.0,0.0,0.4418256640478862,0.0,0.0,0.0,0.0,0.5581743359521137,0.0010086434501561,0.1989726722240448,709.0900806250255,0.011815018102291,0.5808333257834116,0.1758333357671896,0.2128703703703703,14.416666666666666,13.25,6845,2314,47,2,1,14512.039692149394,9880,1585,313,2,1,17611.252846829342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,32.13,31.97
16,16,a8efb6e0-be7d-347e-9be4-e0cf9f055a3c,-22.7937906,27.7554762,0.0,"(27.7554762, -22.7937906)",13,2.16,0,0,0,0,0,0.0,0.0,0,0.0,0.4,0.0,0.0,0.6,0,0,0.0,0,5.0527483431829344e-14,5.427535057067871,5.427534103393555,2.0,25.35974854534982,0.273976620438262,0.3421041605564168,0.0139104202455272,0.0,0.0,0.0,0.0560187706875602,0.2797167637323501,0.03381237692211,0.0,0.0,0.6299912012402061,0.0044999488107747,0.2127435207366943,60.04284970352006,0.9685659778281668,3.5583333373069763,0.3374999975785613,0.1838348765432098,14.583333333333334,13.583333333333334,7813,1885,41,1,1,17249.259265561668,10411,7588,27,1,1,918.0980482946808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.09,22.14,1.82
17,17,999e56f7-0776-328d-8338-1225ddd70e45,-18.2953959,21.7895173,0.0,"(21.7895173, -18.2953959)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,6.666820730588595e-15,1.183234453201294,1.1832342147827148,11.0,18.59506224159468,0.0375257025359835,0.364804660726525,0.1919122686771761,0.0,0.000514050719671,0.0,0.4052433173406443,0.0,0.0,0.0,0.0,0.5947566826593558,0.0143699957981615,0.2653558850288391,471.201418358367,0.3764498407244119,2.214166651169459,0.2225000044951836,0.4493518518518519,13.083333333333334,11.166666666666666,58368,15276,39,1,1,9310.07391078532,2183,1753,51,2,1,4122.222601582911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,253.73,1.8,1.56
18,18,83280e19-4b79-3561-86cd-813bd6af6ae9,-26.2827328,21.3659835,1.0,"(21.3659835, -26.2827328)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,5.3290705182007506e-15,1.0280956029891968,1.0280953645706177,1.0,24.25473631073977,0.5223517978620019,0.0422740524781341,0.0,0.0,0.0,0.0,0.4353741496598639,0.0,0.0,0.0,0.0,0.564625850340136,0.0006808371683672,0.1203472092747688,74894.33094807185,0.3154758993114994,1.986666669448217,0.1858333349227905,0.4024074074074073,14.916666666666666,13.333333333333334,25595,10418,43,2,1,74105.52966944154,1631,1681,797,1,1,84542.26302738547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,448.97,107.36,0.23
19,19,5d00752e-010c-33df-ac79-ba8cfdd5d4ec,-21.7029027,21.641446,1.0,"(21.641446, -21.7029027)",10,3.1104000000000003,0,0,0,0,0,0.0,0.24,0,0.0,0.64,0.0,0.0,0.12,0,0,0.0,0,7.598859812989962e-15,0.9147796630859376,0.9147793650627136,13.0,29.754607943933408,0.2147911214500339,0.2942715905786566,0.0198701172821556,0.0,0.0269781267164227,0.0,0.0106943232851927,0.1265225679299538,0.3068721527575845,0.0,0.0,0.5559109560272689,0.0056342459809262,0.2906214892864227,98.14932338055222,16.070493283074157,16.604166746139526,1.1783333371082942,0.3552,13.5,12.083333333333334,226412,4137,30,1,1,1180.939975256446,4432,5816,47,3,1,584.1351925776385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,260.02,0.32,0.35
20,20,7e5ab178-fe06-398c-b6ac-79b9023868fb,-20.486651,27.0009993,1.0,"(27.0009993, -20.486651)",7,1.2096,0,0,0,0,0,0.0,0.84,0,0.0,0.16,0.0,0.0,0.0,0,0,0.0,0,5.526443500356333e-14,4.543508052825928,4.5435075759887695,2.0,25.5707711482176,0.0838917688709065,0.3445441901631053,0.0890125173852573,0.0,0.0100518396763181,0.0,0.0665697306865596,0.2882159565052472,0.1177139967126058,0.0,0.0,0.5275003160955873,0.0033438227114185,0.3319334685802459,12.17758964935562,0.6770162608026956,3.650000005960465,0.6375000029802322,0.2394444444444444,14.75,13.583333333333334,57250,3311,33,1,1,1700.086403456608,3659,728,28,3,2,4054.783840135404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,92.03,3.58,3.46
21,21,c5b018cb-3ca0-3ce4-ae17-b495c4b32359,-21.9688875,27.8344577,0.0,"(27.8344577, -21.9688875)",13,1.9584,0,0,0,0,0,0.0,0.0,0,0.0,0.32,0.0,0.0,0.68,0,0,0.0,0,63740.08720069771,612.1384887695312,5.485939979553223,13.0,29.602615912530524,0.1590166993189663,0.3255900737009049,0.0623658923407034,0.0,0.0025655378300214,0.0,0.022996548185465,0.0868551170818173,0.3406101315421214,0.0,0.0,0.5495382031905961,0.0049340394076035,0.4823997616767883,601.187320999304,8.021256549913282,12.173333326975504,0.8391666648288568,0.133937757201646,14.083333333333334,13.416666666666666,22029,14344,27,1,1,44.19332744320855,8390,9340,43,22,5,567.302898844704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.9,0.24,0.2
22,22,550f99e5-dcc3-3308-ac2e-ea8009b68b90,-23.6647661,26.074862300000003,0.0,"(26.074862300000003, -23.6647661)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.2105774001425334e-13,14.246118545532228,14.24611759185791,11.0,20.31231581224436,0.0958382877526753,0.4156956004756242,0.0575505350772889,0.0,0.0,0.0,0.4309155766944114,0.0,0.0,0.0,0.0,0.5690844233055886,1.881129351838989e-05,0.1936826854944229,543.7119861062808,0.0694769521076848,1.13666666050752,0.1841666673620541,0.3943518518518518,13.75,12.083333333333334,6426,1555,47,1,1,46459.85216932825,18639,4989,24,1,1,40717.54414412172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96.68,40.65,39.12
23,23,779ff61b-6fb7-39a0-a8a8-59c14011bf97,-21.703303,21.6485063,1.0,"(21.6485063, -21.703303)",10,3.3696,0,0,0,0,0,0.0,0.28,0,0.0,0.6,0.0,0.0,0.12,0,0,0.0,0,5.087836873343928e-15,0.9147796034812928,0.9147794246673584,13.0,30.14538234445465,0.2177165943438575,0.2977405356875655,0.0180757144994762,0.0,0.0231033966781385,0.0,0.0060451892862486,0.1105790812509352,0.3267394882537782,0.0,0.0,0.5566362412090379,0.0072435412102288,0.2291774153709411,51.37972252641791,15.703186919788331,16.604166746139526,1.2016666655739148,0.419537037037037,13.5,12.0,226412,4137,30,1,1,1215.0434027151205,4432,5816,47,3,1,603.5471764369868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259.54,0.12,0.62
24,24,1491a262-5c03-3dc7-b06a-c68404c4bf31,-24.3882364,25.5075556,0.0,"(25.5075556, -24.3882364)",10,0.6624000000000001,0,0,0,0,0,0.0,0.0,0,0.0,0.92,0.0,0.0,0.08,0,0,0.0,0,2.9414981342237625,8.465850830078125,2.2604591846466064,2.0,25.5114758761495,0.0346673228951982,0.3160663200959734,0.2166476975606755,0.0001538035620904,0.0,0.0,0.0030145498169737,0.2296902396259497,0.1997600664431388,0.0,0.0,0.5675351441139377,0.0102368627660069,0.4902984499931335,1911.3416520283045,2.5607051868815627,7.7241666714350385,1.0991666565338771,0.514537037037037,13.75,11.916666666666666,211,221,387,1,1,2331.281504466537,9306,4902,30,1,1,921.8910940882196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.25,0.84,1.17
25,25,ffc3e18f-b20e-36db-99cf-2656a69bc144,-24.422119,25.4673753,1.0,"(25.4673753, -24.422119)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.3290011894358832e-14,2.2604596614837646,2.2604591846466064,2.0,23.63647916171225,0.0686206896551724,0.2936206896551724,0.1687931034482758,0.0,0.0,0.0,0.1705172413793103,0.2058620689655172,0.0925862068965517,0.0,0.0,0.5310344827586206,0.0074188900866176,0.3175303936004638,1626.8674264510894,1.4015593997189824,4.3325000405311584,0.3616666632393996,0.5748148148148148,14.0,12.0,145524,3757,27,1,1,1219.9626545077188,1880,1968,21,2,1,782.9654983186686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,36.26,1.25,1.46
