,Unnamed: 0_x,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,Unnamed: 0_y,primary_pop_sum,primary_pop_mean,primary_pop_min,primary_pop_max,primary_pop_variance,sec_pop_sum,sec_pop_mean,sec_pop_min,sec_pop_max,sec_pop_variance
449,449,0b67e5d2-a2b3-347e-a7c6-ac31b41670a5,-25.5065001,25.5776343,0.0,"(25.5776343, -25.5065001)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,4.670985135031334e-12,56.14152145385742,56.14151382446289,11.0,19.810781704934467,0.049828178694158,0.3751431844215349,0.1093928980526918,0.0,0.0,0.0,0.4656357388316151,0.0,0.0,0.0,0.0,0.5343642611683849,0.000403710088675,0.2972278296947479,403.69902285657895,0.0340779321088884,0.885833332935969,0.2325000005463759,0.3731352880658436,14.916666666666666,13.333333333333334,30483,7462,26,1,1,21068.177845620616,6293,1004,24,2,1,4192.071973724389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.78,5.17,2.4,555,64.6530981063843,16.1632745265961,9.48659420013428,22.9300079345703,31.6785700589273,39.2820115089417,9.82050287723541,5.76387691497803,13.9318437576294,11.6943029615392
450,450,2c10242d-3e82-3902-9495-c20a3ae0a50b,-19.9916851,23.411423000000003,0.0,"(23.411423000000003, -19.9916851)",13,1.6875,0,0,0,0,0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.75,0,0,0.0,0,2.2105774001425336e-14,2.130034208297729,2.130033731460572,13.0,30.97714471936748,0.1405961057326226,0.333052322419232,0.0566463613619057,0.0,0.0066082889154791,0.0,0.0004623082780376,0.0255085391058414,0.4358751223757207,0.0,0.0,0.5369030784292397,0.0019015616067411,0.3744464218616485,244.62338431645185,24.445119232840806,20.984166661898296,2.503333364923795,0.2263888888888888,13.333333333333334,12.083333333333334,72202,4804,126,5,1,0.0,10449,18156,27,6,3,278.4246806043158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.67,0.09,0.62,246,192.43955039978,38.4879100799561,31.4969615936279,41.8349227905273,14.4973029181996,125.29146194458,25.058292388916,20.5067024230957,27.2374286651611,6.14527506832528
451,451,5eee3008-a364-3956-ba70-67c2bf0131fd,-22.3926474,26.6923044,1.0,"(26.6923044, -22.3926474)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,2.842170943040401e-13,5.427536010742188,5.427534103393555,13.0,29.925003995221044,0.1101980442106993,0.3909935080943381,0.0618785438409072,0.0,0.0154490919549675,0.0,0.0001095680280494,0.001013504259457,0.4198920754923713,0.0,0.0,0.5785191881009122,0.0077529675816758,0.5980120301246643,208.3174786088794,6.162460215612444,11.961666584014893,1.8633333345254264,0.2677333333333333,14.75,13.5,75038,17899,39,1,1,2689.8298816472243,145816,113224,9,2,1,378.7101073949597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,43.92,0.75,0.25,249,129.412698745728,32.3531746864319,30.8137073516846,33.7832374572754,1.34758950607898,81.8332614898682,20.458315372467,19.484842300415,21.3626079559326,0.538845837273357
452,452,aaa53dd1-dd54-3046-97cc-eb005ec925c5,-23.091447,26.8284685,0.0,"(26.8284685, -23.091447)",10,2.1388888888888893,0,0,0,0,0,0.0,0.0,0,0.0,0.6111111111111112,0.0,0.0,0.3888888888888889,0,0,0.0,0,9.316004757743534e-14,7.560385704040527,7.560384750366211,13.0,31.79454286840017,0.2236162843886819,0.2569757563876364,0.0210089524929752,0.0001960399921584,0.0,0.0,0.0036920865189832,0.0765209436058289,0.4179899366137358,0.0,0.0,0.501797033261452,0.0010414792250295,0.4406765699386596,657.8617489646252,2.0779073320633947,7.251666744550069,1.6974999904632568,0.2357333333333333,14.25,13.083333333333334,41065,17345,24,1,1,806.3251768646089,880,9504,36,1,1,416.8283663089387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.75,0.28,0.94,229,150.084041595459,30.0168083190918,24.0760097503662,36.1804847717285,21.4971638457422,92.6748266220093,18.5349653244019,14.8666038513184,22.3409519195557,8.19663703876446
453,453,4430b8ab-b30a-3c9b-adc8-2d37192293bc,-25.228311,25.6794772,0.0,"(25.6794772, -25.228311)",13,2.0736000000000003,0,0,0,0,0,0.0,0.0,0,0.0,0.36,0.0,0.0,0.64,0,0,0.0,0,145027.29224204464,1031.4140625,172.98426818847656,13.0,26.37364543465617,0.0685832025117739,0.2191915227629513,0.2037382260596546,0.0,0.0297782574568288,0.0,0.0228120094191522,0.156789638932496,0.2986165620094191,0.0,0.0,0.5212912087912088,0.0030374637297123,0.5598052740097046,96.27495321471942,26.10446450949708,21.135833422342937,1.7091666807730992,0.3263999999999999,14.0,12.666666666666666,3726,3398,206,1,1,730.0283503946848,563,823,34,1,1,492.9641021685674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.54,0.36,0.12,231,594.451995849609,198.150665283203,153.9931640625,223.561126708984,982.342654999966,411.603851318359,137.201283772786,106.626235961914,154.795715332031,470.964656267367
454,454,cb187d30-2444-3e21-88d5-ddffe68c1f23,-23.8516555,26.9251787,0.0,"(26.9251787, -23.8516555)",10,0.2899999999999999,0,0,0,0,0,0.0,0.033333333,0,0.0,0.9666666666666668,0.0,0.0,0.0,0,0,0.0,0,1.333165496165969,14.246118545532228,10.057249069213867,11.0,20.88506777997829,0.1626380185019397,0.3709340495374515,0.0426738287078484,0.0,0.0,0.0,0.4237541032527603,0.0,0.0,0.0,0.0,0.5762458967472396,0.0023931125037259,0.2003790736198425,251.7844216567464,0.0857118126455366,1.3258333231012027,0.1866666643569866,0.3701851851851852,13.833333333333334,12.166666666666666,62288,28308,24,3,1,31961.99294983629,4341,1676,17,9,2,13710.235807767136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.99,46.43,38.73,312,19.0528054237366,4.76320135593414,4.13148641586304,5.31977510452271,0.280081913235151,12.1029942035675,3.02574855089188,2.62446141242981,3.37930345535278,0.11301941264291
455,455,c3190102-b97e-3c5d-a16f-71c29a0755c1,-24.6063223,24.7306093,1.0,"(24.7306093, -24.6063223)",7,0.6624000000000001,0,0,0,0,0,0.0,0.92,0,0.0,0.08,0.0,0.0,0.0,0,0,0.0,0,3.5088530160992604e-15,1.055838942527771,1.0558388233184814,13.0,30.72411181371044,0.0666903157147924,0.3509814354972212,0.1364254463757833,0.0,0.0,0.0,0.0054984036892515,0.0425682866264632,0.3892042095305664,0.0,0.0,0.5540971975877971,0.0095709486269403,0.359189510345459,296.3389740611496,9.306280958654616,13.482500076293944,0.7191666613022486,0.2751414609053498,14.583333333333334,13.0,41719,34902,38,2,1,42.82356448797509,3280,3821,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,108.47,0.12,0.22,567,27.3714170455933,6.84285426139832,6.56641483306885,7.33851718902588,0.0865359733475657,17.1266732215881,4.28166830539703,4.10869646072388,4.59181118011475,0.0338803152568943
456,456,a9dccc16-29fb-3d88-b966-38127a674316,-24.9870441,25.3367523,1.0,"(25.3367523, -24.9870441)",13,0.5599999999999999,0,0,0,0,0,0.0,0.0,0,0.0,0.066666667,0.0,0.0,0.9333333333333332,0,0,0.0,0,4.940465046667758e-13,14.847414016723633,14.847412109375,13.0,28.25941057732599,0.0507433539120574,0.2807420939901726,0.1987526773340052,0.0001259921884843,0.0182058712359833,0.0,0.0015119062618117,0.0427743479904245,0.4051908781655537,0.0,0.0,0.5485699886607031,0.0041925304900453,0.5924689769744873,1026.4060709512378,8.351114089973427,12.223333438237509,1.5333333313465118,0.1930555555555555,13.583333333333334,12.416666666666666,82168,1554,15,2,1,281.1847245696139,4014,1717,27,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,41.44,0.4,0.14,206,384.691123962402,76.9382247924805,74.4970626831055,81.1318893432617,6.46387671583798,245.688495635986,49.1376991271973,47.57861328125,51.8160438537598,2.63656716762925
457,457,406d5c67-82c3-315e-83ab-9a94e15a8e31,-25.1990414,25.691852800000003,1.0,"(25.691852800000003, -25.1990414)",13,2.2176,0,0,0,0,0,0.0,0.0,0,0.0,0.44,0.0,0.0,0.56,0,0,0.0,0,101305.88634713476,1031.4140625,172.98428344726562,2.0,29.261033425305644,0.1699744052364368,0.3026475894767759,0.0694834892795703,0.0,0.0,0.0,0.0242101288129903,0.215919103763689,0.2128980824906642,0.0,0.0,0.5421054839927831,0.0066338838537455,0.5902876257896423,1180.2754255104808,14.639093804495714,15.487499952316284,2.0158333480358124,0.3477333333333334,14.0,12.666666666666666,8326,825,29,2,1,497.1429070234298,6888,3883,29,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.51,0.7,1.19,845,556.93212890625,139.233032226562,126.738059997559,163.351379394531,223.541039259318,385.62476348877,96.4061908721924,87.7545623779297,113.105949401855,107.172292125364
458,458,2c49ab13-f010-35b0-b865-cec16c62fc76,-24.7726636,25.5929949,1.0,"(25.5929949, -24.7726636)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,26.058748846036664,14.84741497039795,2.2604591846466064,2.0,23.17733781706023,0.0368844956983342,0.3912227713710415,0.1630514369394105,9.152480322167308e-05,0.0,0.0,0.071938495332235,0.2875251693208859,0.0492861065348709,0.0,0.0,0.5912502288120081,0.001126372778127,0.3093327283859253,41.37522121599415,0.7745279897289895,3.678333322207133,0.3383333360155423,0.1634516460905349,13.416666666666666,12.416666666666666,5892,17267,37,1,1,12497.60909473835,6551,1498,592,2,2,8626.206054518701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,23.03,3.03,3.16,115,96.4455165863037,32.1485055287679,31.094123840332,33.8011207580566,1.4002470701291,61.5963134765625,20.5321044921875,19.8587093353271,21.5875720977783,0.571150753271164
459,459,9f8d2b91-f455-325f-bd66-ad735d6f2162,-22.491001,26.4288763,1.0,"(26.4288763, -22.491001)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.982663721214109e-14,5.427535057067871,5.427534103393555,12.0,22.74052709939665,0.0098626716604244,0.2734082397003745,0.2513108614232209,0.0,0.0005617977528089,0.0,0.0926966292134831,0.3033083645443196,0.0688514357053683,0.0,0.0,0.5351435705368289,6.325869420479673e-05,0.1485550254583358,78.20584224616158,0.0198374670197885,0.7341666693488756,0.2266666679643094,0.1986666666666666,14.0,12.833333333333334,87697,41195,32,1,1,16365.791735350018,3507,1758,37,1,1,17385.813882688988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,68.11,15.31,0.83,236,11.787157535553,2.94678938388824,1.9540581703186,4.67679214477539,1.06463534751337,7.27840673923492,1.81960168480873,1.20660388469696,2.88785433769226,0.405933846352556
460,460,17d4ce24-0084-3d96-980d-49da3e02fba7,-18.3172984,21.884597,0.0,"(21.884597, -18.3172984)",10,0.076388889,0,0,0,0,0,0.0,0.0,0,0.0,0.9166666666666666,0.083333333,0.0,0.0,0,0,0.0,0,1.9737298215558343e-15,1.1832343339920044,1.1832342147827148,11.0,18.639516653040545,0.0733357066571733,0.2135991456034175,0.27625489498042,0.0,0.0,0.0,0.4368102527589889,0.0,0.0,0.0,0.0,0.563189747241011,0.0001771451082387,0.0689122527837753,193.1548703358872,0.1330221020457346,1.510000002880891,0.1858333349227905,0.3130555555555555,12.583333333333334,11.083333333333334,55633,24691,48,1,1,6552.495777542264,771,66,51,1,1,5798.712036367349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245.21,6.79,6.88,438,7.08079826831818,1.77019956707954,1.0549681186676,2.60441970825195,0.304100613075934,4.25206845998764,1.06301711499691,0.633515655994415,1.56397211551666,0.109661299022126
461,461,629e96ca-3ac5-310a-b373-f40bb3fc4975,-23.6684061,22.7866803,1.0,"(22.7866803, -23.6684061)",7,0.3456,0,0,0,0,0,0.0,0.96,0,0.0,0.04,0.0,0.0,0.0,0,0,0.0,0,3.50885301609926e-16,0.5504259467124939,0.5504258871078491,2.0,28.731125777152,0.2711883324652132,0.2988317583153508,0.0034228737257236,0.0,0.0,0.0,0.0303221965920083,0.244549445643277,0.1510157005729593,0.0,0.0,0.5734429645062876,6.0870960162310674e-05,0.2183305472135543,1292.7391851213108,3.856252312397622,7.433333317438762,0.4508333268264929,0.3762860082304526,13.916666666666666,12.416666666666666,84176,31456,33,2,2,2387.6177093308934,18676,3714,21,2,2,2387.6177093308934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,321.27,0.52,2.48,59,22.8438721895218,4.56877443790436,1.98348867893219,6.58436584472656,2.45384373855816,14.1757179498672,2.83514358997345,1.23084986209869,4.08591461181641,0.944925416250023
462,462,d2a7a582-ac12-3914-9bb1-98b07d924978,-22.6570938,27.2229489,1.0,"(27.2229489, -22.6570938)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7.298414273486462e-14,5.427535057067871,5.427534103393555,2.0,27.27745230197619,0.0847112389168464,0.4595015576323987,0.0175533189551881,0.0,0.0,0.0,0.0451713395638629,0.1938054157680326,0.1992571291636712,0.0,0.0,0.5617661155044332,0.0007526100126114,0.2034882009029388,400.8759778588589,0.493308902202711,2.988333304723104,0.2983333311664561,0.3716666666666666,14.333333333333334,12.666666666666666,29124,21116,31,3,2,15732.754814039215,60723,27742,11,3,1,12441.869294365695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,18.99,13.18,6.3,894,84.3249807357788,21.0812451839447,15.3196439743042,27.3731098175049,20.3823462323855,53.3223419189453,13.3305854797363,9.68727493286133,17.3092041015625,8.15004788226361
463,463,7064f1fe-e3ec-3339-8088-ce5fa67e1fb8,-23.1864543,27.487463,1.0,"(27.487463, -23.1864543)",10,1.6100000000000008,0,0,0,0,0,0.0,0.0,0,0.0,0.7666666666666667,0.0,0.0,0.2333333333333333,0,0,0.0,0,0.295541990058295,7.560385704040527,5.830540657043457,2.0,25.109235056765428,0.1928321240930698,0.3274956217162872,0.0415311483612709,0.0,0.0041906429822366,0.0,0.1237177883412559,0.2778333750312735,0.0323992994746059,0.0,0.0,0.5660495371528647,0.0025911758842236,0.2579861283302307,600.2857741726546,1.597878817085568,4.837499996026357,0.2849999976654847,0.3584,14.583333333333334,12.916666666666666,27152,16070,28,1,1,14415.590512142277,1202,938,410,1,1,1368.176649321864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,82.54,36.24,1.93,898,37.830668926239,12.610222975413,7.31780004501343,18.2513465881348,19.9845360846927,23.3599166870117,7.78663889567057,4.51864051818848,11.2699556350708,7.61989029973019
464,464,f5622f5e-a624-3c0f-beae-df85cf55c28d,-21.1688223,27.5033993,1.0,"(27.5033993, -21.1688223)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,6.622738308376736e-09,1249.33544921875,1249.335205078125,13.0,30.275649520985965,0.2201376621794481,0.1652250715721508,0.0728817688980934,0.0001218249375647,0.0694402144118901,0.0,0.0005786684534324,0.0170250350246695,0.452092343302674,0.0024974112200767,0.0,0.5278065419991472,0.0054626187293205,0.7368420362472534,505.9985640081577,95.04803304616516,47.29916652043661,3.400000015894572,0.199074074074074,14.416666666666666,13.416666666666666,266757,13765,18,1,1,295.5874449440667,6251,17396,15,2,1,97.19983094325288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.08,0.03,0.06,763,880.539321899414,220.134830474854,207.771270751953,231.233261108398,76.1777925611677,580.562103271484,145.140525817871,136.988906860352,152.4580078125,33.1153220267151
465,465,c45e3d83-4c27-3c2b-9e42-bf06116baa85,-21.7865415,27.2785617,0.0,"(27.2785617, -21.7865415)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.6141648257588166e-14,5.485939025878906,5.485938549041748,2.0,20.57625814101342,0.078448559219897,0.3065629451079215,0.2132135422373178,0.0,0.0,0.0,0.2422482743508272,0.1595266790840363,0.0,0.0,0.0,0.5982250465651364,0.0033346515992189,0.1556445807218551,134.82620962616056,0.0192344261752272,0.7083333258827528,0.2108333371579646,0.1885333333333333,14.416666666666666,13.416666666666666,7743,10833,24,1,1,44225.87911510083,10024,9458,40,1,1,15912.574052856404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,62.56,15.05,7.1,589,8.93780565261841,2.2344514131546,1.64538407325745,3.26524424552917,0.383262659378218,5.65176236629486,1.41294059157372,1.04044771194458,2.06475567817688,0.153250725514648
466,466,abccb2fd-791e-37d8-bbf3-95a50c99000e,-25.152594600000004,25.5108227,0.0,"(25.5108227, -25.152594600000004)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,6.287864604849875e-13,14.84741497039795,14.847412109375,11.0,19.42227648620388,0.0290112492599171,0.3439905269390171,0.1397276494967436,0.0,0.0,0.0,0.4872705743043221,0.0,0.0,0.0,0.0,0.5127294256956779,0.0008554368373894,0.2443838566541671,4744.633192294435,0.0069278033561709,0.5333333338300387,0.1766666676849126,0.3852880658436214,14.166666666666666,12.166666666666666,7676,1448,30,1,1,19909.094443420658,3872,1872,81,4,1,14576.52299368627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,17.45,1.38,1.44,536,7.87193250656128,1.96798312664032,1.57655096054077,2.23829460144043,0.0606779790760328,5.02752256393433,1.25688064098358,1.00688683986664,1.42951893806458,0.0247500763601138
467,467,fc17855d-34ae-3018-ad58-69eae31de03b,-22.4036831,26.7120894,1.0,"(26.7120894, -22.4036831)",13,1.4097222222222223,0,0,0,0,0,0.0,0.0,0,0.0,0.1944444444444444,0.0,0.0,0.8055555555555556,0,0,0.0,0,8.982663721214109e-14,5.427535057067871,5.427534103393555,13.0,30.45885659428308,0.1228541702791746,0.3487081671579677,0.086584590486099,0.0,0.0093636205999653,0.0,0.0008670019074041,0.0292757644066816,0.3985029767065488,0.0,0.0,0.5675105485232067,0.0218691209668863,0.4121510088443756,741.4783957363106,1.7880115120053226,7.245833317438762,2.8941666980584464,0.336,14.666666666666666,13.25,95698,40298,36,1,1,790.1068281319515,1505,773,44,2,1,950.0201546275056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,41.58,0.76,0.36,196,196.786815643311,39.3573631286621,35.6294555664062,44.3410034179688,11.5418365243159,124.436836242676,24.8873672485352,22.5300483703613,28.0387401580811,4.61509981823183
468,468,5bf662fa-0610-3ab8-95a2-14ceae36b694,-24.8653247,25.8540594,1.0,"(25.8540594, -24.8653247)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.3343647733146765e-10,215.44805908203125,215.4480133056641,2.0,29.59853082698955,0.1951292395039593,0.329359031824294,0.0243239205139698,0.0,0.0249514418048707,0.0,0.0121021963245181,0.1177050649932765,0.2949350067234424,0.0,0.0,0.5737636336470939,0.0011288846498601,0.5038074254989624,90.93606549547984,13.735031352795746,16.397499958674114,4.372500002384186,0.2762666666666666,14.0,12.75,50013,9860,19,1,1,466.9840338127688,11276,5982,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,9.03,0.31,0.71,761,227.386985778809,56.8467464447021,50.5556869506836,62.3048553466797,18.2675933924802,162.552700042725,40.6381750106812,36.140869140625,44.5400276184082,9.33552251805213
469,469,9cfd111e-2657-31c0-9e16-1eb89088647f,-22.4337378,26.561649300000003,1.0,"(26.561649300000003, -22.4337378)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.1368683772161605e-13,5.427535057067871,5.427534103393555,2.0,23.703061651797825,0.2091551010469929,0.349890430971512,0.0253226199172145,0.0,0.0122554987419852,0.0,0.1892703514325135,0.1929226523821118,0.0211833455076698,0.0,0.0,0.5966236506777047,0.0011969578321346,0.1858915835618972,790.4699700614437,0.0727778056116994,1.07416666050752,0.1950000002980232,0.5516666666666666,14.5,12.333333333333334,95698,40298,36,1,1,17700.900637062794,3920,4062,34,1,1,12826.370035397063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,55.49,13.56,0.85,141,52.8921575546265,13.2230393886566,10.34388256073,15.482931137085,3.68619725883826,33.4460053443909,8.36150133609772,6.54088544845581,9.79052925109863,1.47395653979554
470,470,6641d0c7-ba45-30aa-907c-cd6f53da1340,-20.5332737,27.6500964,0.0,"(27.6500964, -20.5332737)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,9.094947017729282e-13,13.69577407836914,13.695770263671877,2.0,23.05149010191977,0.0497833852701983,0.3793417952420764,0.0919662537052519,0.0,0.0199893592764307,0.0,0.1821843885384206,0.2237592156266626,0.0529756023409591,0.0,0.0,0.5410807934939575,0.0052599078285399,0.4473611116409302,240.5392636130564,1.042703023349831,3.9358333945274353,0.3441666693737109,0.1775999999999999,14.25,13.25,3067,50182,61,4,1,5727.622425236559,6564,1673,65,1,1,14988.606021841557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.33,3.19,2.38,152,19.4603316783905,4.86508291959763,3.92049717903137,6.27704238891602,0.977787645271331,12.830694437027,3.20767360925674,2.58488416671753,4.13861465454102,0.425054254491169
