,Unnamed: 0.2,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity.1,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
36,36,466061b1-c9bb-3501-90b9-1ae99ed3ec7d,-21.9837318,28.4433675,1.0,"(28.4433675, -21.9837318)",10,2.0,0,0,0,0,0,0.0,0.0,0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,0,0.0,0,9.316004757743534e-14,5.485939025878906,5.48593807220459,2.0,25.47714449109324,0.121973929236499,0.3343490773658371,0.0869307601151176,0.0,0.0086338242762823,0.0,0.0600981885898087,0.3065007618080244,0.0815134586084306,0.0,0.0,0.5518875909937363,0.0106192176455058,0.2399845868349075,206.72545223634955,2.1637934358628823,5.535833319028218,0.7008333305517832,0.2746296296296296,14.75,13.25,23923,50409,65,1,1,2183.321416993115,5021,10505,11,6,1,26.273139194585383,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,61.62,2.68,0.08
37,37,91d2dc79-3552-33e3-be8e-0c264451cd24,-22.423015300000003,26.741622,1.0,"(26.741622, -22.423015300000003)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,2.3211062701496604e-13,5.427536010742188,5.427534103393555,13.0,34.27015440495532,0.1899363208950782,0.3269951794322442,0.0356483961197405,0.0,0.0074689043623162,0.0,0.0004761054573588,0.0467773611855025,0.3773433315479378,0.0,0.0,0.5600488008093792,0.0161020073854414,0.4225956797599792,182.0151014234899,7.711083365178291,11.03583319981893,2.069166670242945,0.4653703703703704,14.666666666666666,12.833333333333334,52295,29773,37,1,1,0.0,2056,2152,55,4,1,220.44627298694104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,37.98,0.39,0.21
38,38,714e539a-6894-3224-93cc-d687ca309824,-20.525377,27.0625293,1.0,"(27.0625293, -20.525377)",7,1.0399999999999998,0,0,0,0,0,0.0,0.8666666666666667,0,0.0,0.1333333333333333,0.0,0.0,0.0,0,0,0.0,0,6.947528971876534e-14,4.543508529663086,4.5435075759887695,2.0,22.22038734632509,0.0531739488870568,0.3091508656224237,0.1579760923330585,0.0,0.0103050288540807,0.0,0.1841508656224237,0.2803998351195383,0.0048433635614179,0.0,0.0,0.53060593569662,0.0121555141558553,0.2084182202816009,1043.8896663044234,0.9704133227922632,3.249166657527288,0.2533333351214726,0.1839999999999999,14.333333333333334,12.916666666666666,13418,9197,43,2,2,1574.0216255189214,1269,729,36,3,2,1921.397577082528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,84.87,3.04,1.92
39,39,2778b4a9-a346-3cba-af24-d8c911d6c997,-20.6835432,27.6909756,0.0,"(27.6909756, -20.6835432)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0014644440161042,13.695773124694824,13.537678718566896,11.0,19.48116021686065,0.039004707464694,0.3467832324590899,0.1421206007621609,0.0,0.0,0.0,0.4720914593140551,0.0,0.0,0.0,0.0,0.5279085406859448,0.0082507619006943,0.3298722803592682,308.8694588467479,0.0171260797305537,0.6758333270748457,0.204999999453624,0.2226666666666666,14.583333333333334,13.5,3067,50182,61,4,1,12533.3061791532,6564,1673,65,1,1,2981.2677963971933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.38,12.07,2.64
40,40,1c29b8b3-cf2b-3932-b48a-5db58bed1a63,-25.0907092,25.4607794,1.0,"(25.4607794, -25.0907092)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.6393361291215748e-12,14.847416877746582,14.847412109375,2.0,26.37161286421809,0.0526655896607431,0.3659666128163705,0.1308562197092084,0.0,0.0004846526655896,0.0,0.0222940226171243,0.2242864835756596,0.2034464189553042,0.0,0.0,0.5499730748519117,0.0025401760136115,0.2408384829759597,406.7622967229499,0.5443889720635742,2.4791666865348816,0.2458333312533795,0.1957407407407407,13.666666666666666,12.583333333333334,85865,2475,28,1,1,17304.66200789178,5727,3907,38,1,1,13420.56375961027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,24.76,0.77,1.69
41,41,e13a41ac-4500-3224-9a74-b7ccf0da438a,-24.9095358,25.627517,0.0,"(25.627517, -24.9095358)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7490.854231634421,215.4480133056641,14.847414016723633,11.0,19.45828286541605,0.0347424684159378,0.3836248785228377,0.1287657920310981,0.0,0.0,0.0,0.4528668610301263,0.0,0.0,0.0,0.0,0.5471331389698737,0.0007259098107354,0.228420689702034,108.14000165835022,0.087539174377586,1.3866666505734129,0.2424999987706542,0.1575925925925926,14.083333333333334,13.25,85888,36190,17,2,1,0.0,47389,44715,12,36,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,23.53,7.12,6.16
42,42,6e0fe5a2-a0ce-3b41-b661-7c732fab1dda,-21.22282,26.0333223,1.0,"(26.0333223, -21.22282)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.7368822429691336e-14,2.705728769302368,2.70572829246521,2.0,21.95391214724124,0.0305649505198546,0.2804710008768633,0.2144557184016034,0.0,0.0,0.0,0.2019290993360891,0.234373042715771,0.0382061881498183,0.0,0.0,0.5254916697983214,0.0005255928527584,0.0568543151021003,162.6686308244115,0.6782122037424746,3.1758333537727594,0.1624999996274709,0.1659259259259259,13.333333333333334,12.333333333333334,21192,4191,56,1,1,36264.83315657159,3202,85,547,1,1,965.3123869790268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,153.75,8.13,20.72
43,43,7d209f8c-6ea8-3312-982c-7b9b9f18bf1d,-25.2086589,25.5698822,1.0,"(25.5698822, -25.2086589)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,9.852859269206722e-13,14.847415924072266,14.847413063049316,2.0,24.809973520935166,0.0926039119804401,0.3768337408312958,0.1037082314588427,0.0,0.0001528117359413,0.0,0.0371332518337408,0.3384270578647106,0.0511409942950285,0.0,0.0,0.57329869600652,0.0001983861445905,0.343572199344635,582.51491937262,0.3879312648687031,2.8008333444595337,0.565000000099341,0.2513888888888889,14.083333333333334,12.666666666666666,3726,3398,206,1,1,13082.10944846003,3812,840,33,5,2,10209.24645786476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,10.89,1.66,4.75
44,44,39bb7a13-f436-305c-86c6-0a65dd8322cc,-23.1158909,26.819864000000003,0.0,"(26.819864000000003, -23.1158909)",13,0.5599999999999999,0,0,0,0,0,0.0,0.0,0,0.0,0.066666667,0.0,0.0,0.9333333333333332,0,0,0.0,0,1.4035412064397042e-13,7.560385704040527,7.560384750366211,13.0,31.629284059657166,0.2432986559343913,0.2711418229680816,0.0222998455969828,0.0009365428911332,0.0146809426177639,0.0,7.593591009188245e-05,0.0459918495456501,0.4009162933151087,0.0,0.0,0.5523578100083529,0.002923189095789,0.4141788482666015,539.7713968487394,14.777898324677428,18.63666677474976,2.4966666996479034,0.2122222222222222,14.583333333333334,13.0,53464,9766,47,1,1,978.6402485808172,2844,540,68,5,2,374.84913538887184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.58,0.42,1.18
45,45,1934310c-eebe-3f94-9e98-54d973697657,-21.9733716,28.4067285,1.0,"(28.4067285, -21.9733716)",13,1.6415999999999995,0,0,0,0,0,0.0,0.0,0,0.0,0.24,0.0,0.0,0.76,0,0,0.0,0,2.2456659303035264e-14,5.485939025878906,5.485938549041748,2.0,27.68514569248673,0.2046462513199577,0.3160154875043998,0.054839845124956,0.0,0.0034846884899683,0.0,0.0067229848644843,0.2619852164730729,0.1523055262231608,0.0,0.0,0.5789862724392819,0.0074362232917771,0.4993260502815246,53.24107827665285,1.3679739157785964,5.78166667620341,1.0716666765511036,0.1878215020576131,14.75,13.416666666666666,26777,6415,33,2,1,664.1636612018258,3813,3550,12,1,1,436.8969774977453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57.85,0.88,1.61
46,46,11894f5a-2f84-3fec-b0c5-63337075d19f,-22.380869,26.6791213,1.0,"(26.6791213, -22.380869)",10,2.2176,0,0,0,0,0,0.0,0.0,0,0.0,0.56,0.0,0.0,0.44,0,0,0.0,0,2.0210993372731735e-13,5.427535533905029,5.427534103393555,2.0,28.42293751548881,0.0953786006712647,0.4094345885737469,0.0558772544535831,0.0,0.0088149596134695,0.0,0.0188839302179766,0.1019805997123151,0.3096300667576439,0.0,0.0,0.5695054033120643,0.0132191995834306,0.43157559633255,45.88941695028917,1.2428254081027843,4.665833294391632,0.52833333487312,0.241111111111111,14.75,13.333333333333334,75038,17899,39,1,1,3253.882298923169,3920,4062,34,1,1,1278.9536778766544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,45.67,0.76,0.47
47,47,512b678e-99cc-35ba-b4fb-d7383d23dd8c,-21.968887,28.4284113,0.0,"(28.4284113, -21.968887)",13,1.2096,0,0,0,0,0,0.0,0.0,0,0.0,0.16,0.0,0.0,0.84,0,0,0.0,0,7.298414273486462e-14,5.4859395027160645,5.485938549041748,13.0,33.015691452410785,0.2262952101661779,0.2401107852720756,0.0777451938742261,3.258390355164549e-05,0.0120234604105571,0.0,0.0063538611925708,0.1457803844900619,0.2762789182144021,0.0,0.0,0.5562072336265884,0.0158436214221629,0.4000193774700165,611.6344718551263,5.704780070267522,9.661666711171469,0.8083333373069763,0.2212037037037037,14.583333333333334,13.416666666666666,23923,50409,65,1,1,44.13330963253975,2039,674,50,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.1,0.57,0.47
48,48,d79a32f3-f184-32a6-befd-e1c6d1953f1f,-24.8809083,25.8511519,1.0,"(25.8511519, -24.8809083)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,4.705119257171948e-10,215.44805908203125,215.447998046875,2.0,28.92351099736595,0.2677760169043846,0.2961965134706814,0.0144215530903328,0.0,0.0001584786053882,0.0,0.0235076597992604,0.2212889593238246,0.1759640781827786,0.0,0.0,0.5785525620707871,0.0020013564005768,0.4647270739078522,238.53048109461733,5.848510976286247,10.236666520436604,0.4274999986713131,0.4065715020576132,14.166666666666666,12.333333333333334,50013,9860,19,1,1,2379.108300461899,2581,3666,34,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,10.56,0.42,1.7
49,49,874657c0-9602-3c4b-a84b-c1a2dc1a9da0,-19.9934843,23.4197456,1.0,"(23.4197456, -19.9934843)",10,2.25,0,0,0,0,0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0,0.0,0,1.4035412064397042e-14,2.1300339698791504,2.130033731460572,13.0,35.08941912184649,0.1310641627543036,0.2809678584326471,0.0957927049476345,0.0001504755025881,0.0204646683519922,0.0,0.0061694956061153,0.0500180570603105,0.3898820272059708,0.0,0.0,0.5284398699891658,0.0016317830498319,0.4170066714286804,59.18169745794305,48.81984479892531,29.41333329677581,2.766666645805041,0.2640817901234567,13.416666666666666,12.083333333333334,137265,25864,29,4,2,0.0,3897,1674,42,1,1,60.90801274543629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.06,0.3,0.33
50,50,8652b294-1473-3930-85f6-977fb8b42f2c,-24.610315300000003,25.884189300000003,1.0,"(25.884189300000003, -24.610315300000003)",10,2.760000000000001,0,0,0,0,0,0.0,0.033333333,0,0.0,0.5333333333333333,0.0,0.0,0.4333333333333333,0,0,0.0,0,2.457656794124179e-10,215.4480438232422,215.447998046875,13.0,32.31479380790509,0.3042265763644924,0.1870269095650284,0.0148491543225526,0.0,0.0130382818441925,0.0,0.0078954040056499,0.0685234145811451,0.4044402593169389,0.0,0.0,0.5191409220962659,0.011198197867528,0.5497334599494934,516.1495414931912,46.93054409060117,26.68166669209798,3.1508333484331765,0.3287680041152264,14.666666666666666,12.916666666666666,76,743,30,1,1,0.0,13062,6732,15,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.66,0.3,0.37
51,51,8ff0ef23-0d75-3c41-be83-54f96ac8ba0c,-22.04925,27.271282300000003,0.0,"(27.271282300000003, -22.04925)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.0527483431829344e-14,5.485939025878906,5.485938549041748,11.0,19.926635568924286,0.0820482979342449,0.3708175734652313,0.0951411114343904,0.0,0.0088740180389874,0.0,0.4431189991271457,0.0,0.0,0.0,0.0,0.5568810008728542,0.0033730467547696,0.1958490759134292,340.3183944164775,0.0276889065149522,0.7866666639844576,0.1866666649778683,0.2293333333333333,14.166666666666666,13.166666666666666,45790,2610,22,1,1,56126.9845331312,63238,9591,41,1,1,8131.448788386574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,57.41,15.38,1.62
52,52,bc14a6e8-3c5d-3153-8b40-6164d9663148,-24.621606,25.9448479,1.0,"(25.9448479, -24.621606)",13,1.8144,0,0,0,0,0,0.0,0.0,0,0.0,0.28,0.0,0.0,0.72,0,0,0.0,0,1.4372261953942571e-10,215.4480438232422,215.447998046875,13.0,33.544866515375354,0.237810714389303,0.2170142413783101,0.0259883400527888,0.0,0.0025234214113756,0.0,0.002755460161847,0.0406937958639092,0.4674130579806828,0.0,0.0,0.4833367172317777,0.0109891909882896,0.5851123929023743,1181.0067563345654,27.39658473562019,31.828333059946697,7.071666677792867,0.2961111111111111,14.5,12.916666666666666,66498,15918,26,5,3,0.0,6643,3936,22,32,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.42,0.14,0.09
53,53,5fda22ed-df7e-3c14-b766-fdf3b0c25355,-20.473418,24.5118263,0.0,"(24.5118263, -20.473418)",7,5.039999999999999,0,0,0,0,0,0.0,0.76,0,0.0,0.08,0.0,0.0,0.16,0,0,0.0,0,0.6331454742708313,4.543508529663086,2.705728530883789,2.0,21.197378733255512,0.0399955061229075,0.4353443433322098,0.1109987641837995,0.0001123469273115,0.0,0.0,0.2849118076620604,0.091675092686215,0.036962139085496,0.0,0.0,0.5864509605662285,0.0001715268239467,0.0737436562776565,167.81926330245523,1.231896708733617,3.68083330988884,0.1866666687031586,0.3368518518518519,14.0,12.5,34150,13564,34,1,1,39462.81922118396,14998,2209,633,1,1,31554.77631331145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,121.68,62.65,2.48
54,54,2d5f556c-a1f0-3059-bae5-bfa00bdb2595,-24.3983191,25.4923323,0.0,"(25.4923323, -24.3983191)",10,1.6416,0,0,0,0,0,0.0,0.0,0,0.0,0.76,0.0,0.0,0.24,0,0,0.0,0,2.960594732333751e-14,2.2604596614837646,2.260458946228028,2.0,28.030897681886696,0.0584181250847917,0.3459774793108126,0.1549314882648216,0.001058201058201,0.0169854836521503,0.0,0.0008954008954008,0.0845746845746845,0.3347714014380681,0.0,0.0,0.5773707773707774,0.0113343174425301,0.4986118972301483,536.0698197620411,17.292744734414164,19.52749991416931,3.144166688124338,0.4807741769547325,13.666666666666666,11.833333333333334,211,221,387,1,1,1325.9493760947412,15343,4417,31,2,2,648.846835012096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35.06,0.6,0.65
55,55,ef19d1c1-8114-3f82-9b23-b7101dac96ec,-21.1685232,27.538712,1.0,"(27.538712, -21.1685232)",10,2.2176,0,0,0,0,0,0.0,0.0,0,0.0,0.56,0.0,0.0,0.44,0,0,0.0,0,1358.7863810662138,1249.3355712890625,1132.0421142578125,12.0,27.333161401701503,0.1416820064427059,0.2766912103083295,0.0807639208467556,0.0,0.0051196502531063,0.0,0.0342268752876208,0.2869880349746894,0.1745283018867924,0.0,0.0,0.5042567878508973,0.0054355983301369,0.5206078886985779,89.43511758747279,23.59138352136328,18.039166927337646,1.6541666686534882,0.2728909465020576,14.75,13.25,7812,1153,18,1,1,368.052269149106,1934,954,21,2,1,446.6816323772073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.83,0.22,0.28
56,56,e75d8598-fda4-39aa-b3d8-38073d791965,-22.858572,27.4121973,1.0,"(27.4121973, -22.858572)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.3211062701496604e-13,5.427535533905029,5.427534103393555,2.0,23.674287368767303,0.1723167539267015,0.3805628272251309,0.0589659685863874,0.0,0.0,0.0,0.1014397905759162,0.2867146596858638,0.0,0.0,0.0,0.6118455497382199,0.0073171954730822,0.4157120287418365,687.4825987024991,0.2119063477324323,1.7575000027815502,0.2450000060101349,0.1765333333333333,14.75,13.75,902,18705,36,11,1,12297.383316931737,7737,1670,62,1,1,19290.694368186163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,48.53,1.13,7.35
57,57,91dcafd5-b6b8-3da0-b4a4-28155607c3d0,-20.3795495,22.8429077,0.0,"(22.8429077, -20.3795495)",7,2.0763888888888893,0,0,0,0,0,0.0,0.6388888888888888,0,0.0,0.3611111111111111,0.0,0.0,0.0,0,0,0.0,0,2.5263741715914672e-14,2.130034208297729,2.130033731460572,11.0,18.68303764907117,0.0128369704749679,0.3267008985879333,0.2060333761232349,0.0,0.0,0.0,0.4544287548138639,0.0,0.0,0.0,0.0,0.5455712451861361,0.0030636422687066,0.058812316507101,292.8421365548856,0.0190316111408662,0.7533333338797092,0.1641666659464438,0.2089814814814814,13.0,11.833333333333334,58036,30512,31,1,1,39227.83988775468,7844,100259,34,1,1,39273.51410048987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.48,10.72,2.89
58,58,33e1ad64-9f24-3f9f-81a5-5825f8c1f303,-19.863915,22.388077300000003,0.0,"(22.388077300000003, -19.863915)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,9.824788445077928e-15,1.183234453201294,1.1832342147827148,11.0,17.767331984260164,0.0213039014373716,0.2097022587268993,0.3298254620123203,0.0,0.0,0.0,0.4391683778234086,0.0,0.0,0.0,0.0,0.5608316221765913,2.6672791913506184e-05,0.0334936939179897,514.225998704518,0.0031208800132425,0.3816666714847088,0.1783333321412404,0.1608,12.916666666666666,11.833333333333334,16277,3669,56,1,1,60885.50674745175,136736,122693,75,1,1,53084.9709034819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,106.96,59.22,27.69
59,59,9c1dc7a5-2da5-3048-8f85-80bc262036d1,-23.139833,26.9629627,0.0,"(26.9629627, -23.139833)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.982663721214109e-14,7.560385704040527,7.560384750366211,1.0,24.20839740135785,0.3591497421866779,0.2075134168157424,0.0010522992739135,0.0,0.0,0.0,0.3213721982531832,0.110912343470483,0.0,0.0,0.0,0.5677154582763337,4.784449518500401e-06,0.1620916426181793,534.6050493065268,0.0815247592489429,1.1883333375056584,0.2749999991307655,0.1676851851851851,14.5,13.5,235465,13051,21,3,1,11267.563021914726,10044,7262,39,1,1,12623.31920662697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67.77,12.18,12.88
60,60,fe5b7d9c-7d47-302d-ac6c-385a2df7d1fc,-24.409322600000003,25.5282637,1.0,"(25.5282637, -24.409322600000003)",13,1.6100000000000003,0,0,0,0,0,0.0,0.0,0,0.0,0.2333333333333333,0.0,0.0,0.7666666666666667,0,0,0.0,0,3.9299153780311724e-14,2.2604596614837646,2.2604591846466064,2.0,29.06968987851764,0.0772948156898542,0.3840846242650415,0.07361666711413,2.684779982280452e-05,0.0152763980991757,0.0,0.0007248905952157,0.0790399226783365,0.3692646387628533,0.0,0.0,0.5502993529680242,0.0136753250509981,0.494713693857193,375.5855481317267,7.127767934330836,11.53166651725769,2.080000042915344,0.4200925925925925,13.583333333333334,11.833333333333334,39833,26621,30,1,1,781.8486169795505,2900,4262,98,6,1,515.6866055198022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.27,0.43,0.29
61,61,8c78ebc6-6f81-348d-80be-dd9941ab2fa4,-20.5925245,27.5475147,0.0,"(27.5475147, -20.5925245)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7.63526416303199e-13,13.695773124694824,13.695770263671877,11.0,20.13296199247836,0.0462035541195476,0.3991922455573505,0.0705977382875605,0.0,0.0,0.0,0.4840064620355412,0.0,0.0,0.0,0.0,0.5159935379644588,0.0024130546500117,0.4401292502880096,44.771258376073085,0.0500892780336535,1.103333334128062,0.2483333333705862,0.1649074074074074,14.166666666666666,13.25,3067,50182,61,4,1,10498.094589768032,10083,832,30,1,1,10915.810021741345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.43,11.36,4.04
